label;db_id;Tweet;Original Text;Sentiment;Objetive/Subjective
-1;522; MaskedNinja   I got on  FB once their ER  Liked their CF from Ops and their outlook going forward from a business prospective to generate even more revenue going forward   Exposure to  B users   Huge  They didn t even slowdown from all the questions in court and public criticism of practices ;"@MaskedNinja76 I got on $FB once their ER: Liked their CF from Ops and their outlook going forward from a business prospective to generate even more revenue going forward.

Exposure to 3B users - Huge

They didn't even slowdown from all the questions in court and public criticism of practices.";1;0.5666666666666668
0;523; FB Facebook just popped up        now      per share    year chart ;"$FB Facebook just popped up 1.5%⛄

now $202 per share

5 year chart https://t.co/A7E8SbgwMN";1;0.0
0;524; FB sold into strength and rolled some calls up and out to JAN w  the profits ;$FB sold into strength and rolled some calls up and out to JAN w/ the profits https://t.co/60CPD9qMGY;1;0.0
0;525; JJMFinancials I wanted to get into  FB but I would be running pretty thin on cash with all the stocks I currently own ;@JJMFinancials I wanted to get into $FB but I would be running pretty thin on cash with all the stocks I currently own.;1;0.9500000000000001
0;526; FB made new highs above October peak and currently approaching target area at      from where another   waves pullback takes place  elliottwave  trading;$FB made new highs above October peak and currently approaching target area at $204 from where another 3 waves pullback takes place #elliottwave #trading;1;0.18484848484848485
0;527; FB Ended   waves pullback above      then resumed the rally higher  elliottwave  trading ;$FB Ended 3 waves pullback above $180 then resumed the rally higher #elliottwave #trading https://t.co/VbL1Tnq6SG;1;0.3
-1;528; FB she is getting ready guys  ;$FB she is getting ready guys. https://t.co/5Rfo2pkH6T;1;0.5
0;529;Not good enough    We demand a distressed  FB acquisition  ;"Not good enough. 

We demand a distressed $FB acquisition. https://t.co/DiAItt8KiK";1;0.55
0;530; FB wow       on calls today  Topped out near      from     entry on      c   powerofoptions;$FB wow, 350% on calls today. Topped out near 400% from .18 entry on 202.5c. #powerofoptions;1;0.7
0;531; FB Last chance to jump on board IMO  Clearing levels and heading higher ;$FB Last chance to jump on board IMO! Clearing levels and heading higher https://t.co/c3wwmBTIEY;1;0.2833333333333333
0;532; FB  I m long ;$FB, I'm long.;1;0.4
-1;533; FB  FACEBOOK      min   analyse ;$FB #FACEBOOK - 30 min.: analyse https://t.co/Y9sn3kDqHM;0;0.0
0;534; FB most active call option     Nov          Calls  See FB Option Chain ;$FB most active call option: 29-Nov-19 202.5 Calls. See FB Option Chain https://t.co/sfSflxdGhO;1;0.55
0;535;Getting ready for next wave up imo  Look at those bollis pinch on the   minute  Oh and money keeps piling in today        billion to starrt the day and were at      B now  FB ;Getting ready for next wave up imo! Look at those bollis pinch on the 5 minute. Oh and money keeps piling in today. $56.4 billion to starrt the day and were at $56.9B now $FB https://t.co/5hA19tDXeI;1;0.25
-1;536;Facebook on Tuesday announced its acquisition of Beat Games  the studio behind hit virtual reality game  Beat Saber    FB did not disclose the size of the deal via CNBC  FacebookNews  FB  faangreport  fashow ;Facebook on Tuesday announced its acquisition of Beat Games, the studio behind hit virtual-reality game “Beat Saber.”  FB did not disclose the size of the deal via CNBC #FacebookNews $FB #faangreport #fashow https://t.co/bNCCvi8uBV;1;0.55
-1;537; FB  FACEBOOK      min   analyse ;$FB #FACEBOOK - 30 min.: analyse https://t.co/R0AgclR3Ee;0;0.0
-1;538;still in  FB stop just below the   dema;still in $FB stop just below the 20dema;-1;0.0
-1;539;And despite the mainstreaming against tech platforms like  FB it s at      today ;And despite the mainstreaming against tech platforms like $FB it's at $202 today https://t.co/1fJazPQ1BX;1;0.0
0;540; FB        reaches new Nov  highs  extends       breakout   looks headed for     high          retest   facebook  spx  twows  twtr  wnap ;$FB(+1.5%) reaches new Nov. highs, extends 11/18 breakout: https://t.co/Q2K07y69q5, looks headed for '19 high($208.64) retest, #facebook $spx #twows $twtr $wnap https://t.co/sAHftjad5x;1;0.4972727272727272
0;541;God damn  am I a bored past   days trading  Zzzzzzz    FB calls up that s about it  Sitting on hands;God damn, am I a bored past 2 days trading. Zzzzzzz . $FB calls up that’s about it. Sitting on hands;0;625
0;542; FB s relative strength continues to rise  The bulls are in control on this one   MarketSmith   IBDpartner ;$FB's relative strength continues to rise. The bulls are in control on this one. @MarketSmith  #IBDpartner https://t.co/ICrJMdooYm;1;0.0
0;543;Roger McNamee says  FB behaves badly  as stock continues to rally ;Roger McNamee says $FB behaves badly, as stock continues to rally.;0;0.6666666666666666
0;544; FB nice trade  ;$FB nice trade! https://t.co/nvyBXE1eC5;1;1.0
0;545; FB three points from target ;$FB three points from target https://t.co/Mkvg6Ogzl3;0;0.0
-1;546;Facebook    FB   W  FB  Long or short it on WCX   ;"Facebook | $FB

1W) FB

Long or short it on WCX: https://t.co/5b9phOi5sO https://t.co/Bq3mm7NxDq";0;0.35
0;547;NEW POST  Facebook  FB just signaled the start of the race to all time highs  We re getting long here        ASO  allstarcharts;"NEW POST: Facebook $FB just signaled the start of the race to all-time highs! We're getting long here...

https://t.co/de2YcbkqaO

#ASO @allstarcharts";1;0.42727272727272725
-1;548; FB eyes of she breaks this flag    ;$FB eyes of she breaks this flag 🚩 https://t.co/CCsPAd3j4D https://t.co/ovkbJTSDfr;1;0.0
-1;549;Facebook  FB ad scam makes for hilarity  Anonymous account selling ad for  LampsPlus uses sex to drive traffic  ;Facebook $FB ad scam makes for hilarity. Anonymous account selling ad for @LampsPlus uses sex to drive traffic. https://t.co/Ps57WDY8it;-1;0.0
-1;550;Thanks TrendSpider for this random resistance line I wouldn t have thought of   FB  FB  Try our charting platform today   ;"Thanks TrendSpider for this random resistance line I wouldn't have thought of! $FB #FB

Try our charting platform today!
https://t.co/2QcABqIlqM https://t.co/zBpes18xup";1;0.35
0;551; rachels     FB still in the pattern reversal zone with waining positive momentum  ducc would still recommend being careful wit longs calls here;@rachels_44 $FB still in the pattern reversal zone with waining positive momentum, ducc would still recommend being careful wit longs/calls here;1;0.7727272727272727
0;552; STOCK  Options    FB LONG    CALL at             expiration   STOP  Moving stop to        RESULTS  Stopped out of half up        Options  OptionsTrading  DayTrading   Kdaytrade;"#STOCK #Options - $FB
LONG 200CALL at 1.07, 11/29 expiration.

STOP: Moving stop to 2.00.

RESULTS: Stopped out of half up 100%

#Options #OptionsTrading #DayTrading #1Kdaytrade";1;0.2833333333333333
-1;553;Congrats Julianna on  FB  ;Congrats Julianna on $FB! https://t.co/pQGBM3wg0z;1;0.0
0;554; FB nice BTD yesterday  johnscharts  my game plan is working  ;$FB nice BTD yesterday @johnscharts (my game plan is working).;0;0.7
0;555;Sold the last of my  FB calls as it struggled to get over      could well go to      target today but still not too confident with options to hold too long  Over      gain tho    ;Sold the last of my $FB calls as it struggled to get over $202 could well go to $204 target today but still not too confident with options to hold too long. Over 100% gain tho 😀 https://t.co/QAWjYDmVWg https://t.co/c5C7IaT6FL;1;0.43333333333333335
0;556;Close to a Dip  New  FB analysis for subscribers ;Close to a Dip. New $FB analysis for subscribers https://t.co/H7quZDKWOg;0;0.45454545454545453
0;557; FB   frankdabdoubiii  Smoker      congrats fam     It s been painful not going to lie but we called and bought with plenty of time for long and short term plays  Now we goooo dammit     ;$FB  @frankdabdoubiii @Smoker12345 congrats fam'... It's been painful not going to lie but we called and bought with plenty of time for long and short term plays. Now we goooo dammit 💰🚀 https://t.co/CCsPAd3j4D https://t.co/SNdWwkoGle;1;0.5333333333333333
0;558;Wondering about risks of  FB  The    day volatility is        ;Wondering about risks of $FB? The 63-day volatility is 11.11% https://t.co/SY3I3WhWXy;-1;0.0
0;559; FB weekly      c      ;$FB weekly 202.5c 100% https://t.co/y2QUmruzaM;0;0.0
0;560; FB ripping ;$FB ripping https://t.co/tCU5RsyX9r;0;0.0
0;561; FB         Dec         calls bought for an average price of        Shares continue to look strong on the weekly chart    ;"$FB - 6,000 Dec $207.50 calls bought for an average price of $1.70

Shares continue to look strong on the weekly chart... https://t.co/WIeWqJaHKY";1;0.5666666666666667
-1;562; FB it did it ;$FB it did it https://t.co/XgC7VHCPYK;0;0.0
0;563;Here s a  FB chart from a couple of days ago and it started to cross the up trend line  ;Here's a $FB chart from a couple of days ago and it started to cross the up trend line. https://t.co/nHVQ28xjzQ;1;0.0
-1;564; Statsfund  FB daily  ;@Statsfund $FB daily. https://t.co/96t9IeWWXb;0;0.0
0;565; FB off to the races;$FB off to the races;0;0.0
0;566; STOCK  Options    FB LONG    CALL at             expiration   STOP  Breakeven  RESULTS  Stopped out of half up        Options  OptionsTrading  DayTrading   Kdaytrade;"#STOCK #Options - $FB
LONG 200CALL at 1.07, 11/29 expiration.

STOP: Breakeven

RESULTS: Stopped out of half up 100%

#Options #OptionsTrading #DayTrading #1Kdaytrade";1;0.2833333333333333
0;567; FB Facebook call volume above normal and directionally bullish ;$FB Facebook call volume above normal and directionally bullish https://t.co/9ep7MgeRVS;1;0.37499999999999994
-1;568; FB originally i alerted the dec   th      C s now they re grabbing the Dec   th ;$FB originally i alerted the dec 20th 207.5C's now they're grabbing the Dec 13th https://t.co/fqIV3dDSTN;1;0.75
0;569; FB nice breakout   I know I ve seen a bunch of people posting call flow the last couple days;$FB nice breakout - I know I've seen a bunch of people posting call flow the last couple days;1;0.5333333333333333
0;570; FB unusual call buying in Dec   contract       strike;$FB unusual call buying in Dec13 contract 207.5 strike;0;1.0
0;571; FB     bounced off supply;$FB  🚀🔥 bounced off supply;0;0.0
0;572; FB  If it breaks          its a rocket ship   Grabbed some         calls for now   ;$FB. If it breaks $202.13, its a rocket ship!  Grabbed some $202.50 calls for now:) https://t.co/pgEMMgTgAe;1;0.0
0;573;Won t stop adding to  FB until it s a Trillion market cap;Won't stop adding to $FB until it's a Trillion market cap;0;0.0
0;574; FB highs;$FB highs;0;0.0
0;575;Unusual volume detected for  FB ;Unusual volume detected for $FB https://t.co/kbUPt381RO;1;1.0
0;576; FB   No Position   Pushing higher over        Next targets          ;"$FB  (No Position)

Pushing higher over 200! 

Next targets 205, 208 https://t.co/3YeVb6Mphf";0;0.25
-1;577; FB Facebook ;$FB Facebook https://t.co/wC13w80xFC;0;0.0
0;578;TTG Day trade   EXIT  tgt    FB Dec      c           paid        note upside VPOC has been taken out  realized  ;"TTG Day trade:

EXIT (tgt): $FB Dec 207.5c @ $2.20 / paid $1.62

note upside VPOC has been taken out (realized) https://t.co/wi3S5GeSoq";0;0.0
-1;579; sssvenky I m also in your Nemesis today  FB;@sssvenky I’m also in your Nemesis today $FB;0;0.0
-1;580;if  FB traps and squeezes here     holy shit      ;if $FB traps and squeezes here.....holy shit......;-1;0.8
0;581; FB Daily RSI worth watching as its approaching   ;$FB Daily RSI worth watching as its approaching 70;1;0.03333333333333333
0;582; FB starting to get some attention;$FB starting to get some attention;0;0.1
0;583; FB Call Sweeps are being hit  fast  and many into December  OptionsTrading  stocks;$FB Call Sweeps are being hit, fast, and many into December #OptionsTrading #stocks;0;0.55
0;584; FB non stop call flow for next week;$FB non stop call flow for next week;0;0.0
0;585; FB regaining str  I m long since the  st break that failed  Now it pierced the last highs  ;$FB regaining str. I'm long since the 1st break that failed. Now it pierced the last highs. https://t.co/MJSutQH2QI;0;0.25555555555555554
-1;586; FB  this could be our  blackswan for thanksgiving            ;"$FB
 this could be our #blackswan for thanksgiving............";0;0.0
-1;587; FB Facebook Acquires Virtual Games Studio    ;$FB Facebook Acquires Virtual Games Studio. 👀 https://t.co/v1h0iQHIHb;1;0.0
0;588; FB DEC       long at     ;$FB DEC 207.5 long at 1.66;1;0.4
0;589; FB breaking out today;$FB breaking out today;0;0.0
0;590;REPEAT SWEEPERS DETECTED IN  FB OFF THE OPEN;REPEAT SWEEPERS DETECTED IN $FB OFF THE OPEN;0;0.5
-1;591; FB NOW COMING FOR DEC          ;$FB NOW COMING FOR DEC 13 $207.5;0;0.0
0;592;hope you got some  FB   called entry and stop   but it s still a sloppy market today   happy holidays ;hope you got some $FB...called entry and stop...but it's still a sloppy market today...happy holidays!;1;875
0;593; FB on the move;$FB on the move;0;0.0
0;594;Facebook  FB calls hot early with      December         bought        as nears key flag and YTD upper value breakout;Facebook $FB calls hot early with 5500 December $207.50 bought $1.55+ as nears key flag and YTD upper value breakout;1;0.5375000000000001
0;595;They still buying  FB calls  Impressive ;They still buying $FB calls. Impressive!;1;1.0
-1;596; FB With  mro     days         Top        and     is     of     Cycle  at    noon today est  Price of     Cycle will be            up               Gann sqof           is       or      Up  ATTACHED   want above     at     days low  Square of    Hits ;$FB With 2mro 126 days 7/25/19 Top 208.66 and 126 is 3/4 of 168 Cycle, at 12 noon today est: Price of 168 Cycle will be 114.40, 84 up, 1/2: 198.40, Gann sqof 9: 198.57 is 540*, or 180* Up (ATTACHED): want above 200 at 125 days low: Square of 10 Hits https://t.co/59Z5WrnojN;1;0.3
0;597;sold  FB         put ratio for      credit;sold $FB 185/180 put ratio for $.50 credit;1;0.0
0;598; FB Dec       calls active out of the gate;$FB Dec 207.5 calls active out of the gate;1;0.6
0;599;watch  FB over      stop would be           things are VERY sloppy today so far creful;watch $FB over 200, stop would be $199.40...things are VERY sloppy today so far creful;0;0.9875
-1;600; NOD    Think  FB is buying our tweets ;@NOD008 Think $FB is buying our tweets.;1;0.0
0;601;Somebody sweeping  FB  Jan     and DEC       calls early;Somebody sweeping $FB  Jan 210 and DEC 207.5 calls early;1;0.3
0;602; FB DEC       calls active early ;$FB DEC 207.5 calls active early.;1;0.44999999999999996
0;603; FB call flow for DEC ;$FB call flow for DEC https://t.co/G0jcCiGCLY;1;0.0
-1;604;IG commerce is Amazon s strongest threat in the long haul  Huge TAM  and it ll only grab the profitable layers of the consumption funnel    FB ;"IG commerce is Amazon's strongest threat in the long haul. Huge TAM, and it'll only grab the profitable layers of the consumption funnel.

$FB https://t.co/1fM2uJGQt6";1;0.7666666666666666
